pgs_id	total	label	performance	applicability	match_confidence	performance_source	trait	method_name	variants_number	performance_detail	applicability_detail	match_detail
PGS001156	74	confident	36	23	15	measured	Impedance (right arm)	snpnet	30140	R²=0.5797 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001157	68	confident	30	23	15	measured	Impedance (right leg)	snpnet	30300	R²=0.2989 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001158	74	confident	36	23	15	measured	Left leg mass (predicted)	snpnet	30421	R²=0.7342 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001159	74	confident	36	23	15	measured	Right leg mass (predicted)	snpnet	32103	R²=0.7388 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001160	74	confident	36	23	15	measured	Trunk mass (predicted)	snpnet	32685	R²=0.7731 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001161	74	confident	36	23	15	measured	Whole body impedance	snpnet	32218	R²=0.5193 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001162	60	confident	22	23	15	measured	Hip circumference	snpnet	24605	R²=0.1248 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001163	60	confident	22	23	15	measured	Monocyte count	snpnet	9323	R²=0.1279 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001164	70	confident	32	23	15	measured	Testicular cancer	snpnet	280	AUROC=0.897 (3 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001165	74	confident	36	23	15	measured	Arm fat free mass (L)	snpnet	30360	R²=0.7445 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001166	74	confident	36	23	15	measured	Leg fat-free mass (L)	snpnet	30340	R²=0.7244 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001167	74	confident	36	23	15	measured	Leg fat-free mass (R)	snpnet	32046	R²=0.7298 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001168	74	confident	36	23	15	measured	Trunk fat free mass	snpnet	34749	R²=0.7683 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001169	74	confident	36	23	15	measured	Whole body fat free mass	snpnet	34486	R²=0.7609 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001172	60	confident	22	23	15	measured	Eosinophil count	snpnet	12579	R²=0.1059 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001173	54	likely	16	23	15	measured	Neutrophil count	snpnet	15578	R²=0.0939 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001174	53	likely	15	23	15	measured	Cholelithiasis (time-to-event)	snpnet	970	AUROC=0.685 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001179	67	confident	29	23	15	measured	Vascular dementia (time-to-event)	snpnet	7	AUROC=0.864 (4 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001180	60	confident	22	23	15	measured	Lung function (FEV1/FVC)	snpnet	15141	R²=0.1147 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001181	57	likely	19	23	15	measured	Other hypothyroidism (time-to-event)	snpnet	4739	AUROC=0.740 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001182	66	confident	28	23	15	measured	Estradiol [> 212 pmol/L]	snpnet	351	AUROC=0.851 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001185	54	likely	16	23	15	measured	Intra-ocular pressure, Goldmann-correlated (R)	snpnet	3584	R²=0.0517 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001192	53	likely	15	23	15	measured	Gonarthrosis [arthrosis of knee] (time-to-event)	snpnet	4525	AUROC=0.685 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001199	54	likely	16	23	15	measured	Lymphocyte count	snpnet	4212	R²=0.0775 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001200	74	confident	36	23	15	measured	Mean platelet volume	snpnet	24114	R²=0.3618 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001218	54	likely	16	23	15	measured	Mean corpuscular hemoglobin concentration	snpnet	2359	R²=0.0541 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001219	60	confident	22	23	15	measured	Mean corpuscular hemoglobin	snpnet	13003	R²=0.1880 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001220	68	confident	30	23	15	measured	Mean corpuscular volume	snpnet	17311	R²=0.2161 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001225	74	confident	36	23	15	measured	Percentage of hematocrit	snpnet	15721	R²=0.4249 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001226	54	likely	16	23	15	measured	Birth weight	snpnet	6278	R²=0.0603 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001227	74	confident	36	23	15	measured	Waist circumference	snpnet	25538	R²=0.3154 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001228	60	confident	22	23	15	measured	Body mass index (BMI)	snpnet	27126	R²=0.1664 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001229	74	confident	36	23	15	measured	Standing height	snpnet	51209	R²=0.7173 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001230	74	confident	36	23	15	measured	Body weight	snpnet	31222	R²=0.3645 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001232	60	confident	22	23	15	measured	Fluid intelligence score	snpnet	10055	R²=0.1266 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001233	54	likely	16	23	15	measured	Heart rate (AR)	snpnet	14455	R²=0.0741 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001234	74	confident	36	23	15	measured	Left arm mass (predicted)	snpnet	30666	R²=0.7513 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001235	74	confident	36	23	15	measured	Right arm mass (predicted)	snpnet	28988	R²=0.7683 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001236	74	confident	36	23	15	measured	Lung function (FEV1)	snpnet	17732	R²=0.5167 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001237	74	confident	36	23	15	measured	Lung function (FVC)	snpnet	20921	R²=0.5353 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001238	68	confident	30	23	15	measured	Platelet count	snpnet	24893	R²=0.2668 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001239	54	likely	16	23	15	measured	White blood cell count	snpnet	13785	R²=0.0884 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001240	74	confident	36	23	15	measured	Red blood cell count	snpnet	20480	R²=0.3795 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001241	74	confident	36	23	15	measured	Ankle spacing width	snpnet	21694	R²=0.3963 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001242	74	confident	36	23	15	measured	Ankle spacing width (L)	snpnet	13416	R²=0.3815 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001243	74	confident	36	23	15	measured	Ankle spacing width (R)	snpnet	15134	R²=0.3626 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001244	42	likely	4	23	15	measured	Ease of skin tanning (get mildly or occasionally tanned)	snpnet	958	AUROC=0.546 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001245	44	likely	6	23	15	measured	Ease of skin tanning (get moderately tanned)	snpnet	2693	AUROC=0.569 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001246	44	likely	6	23	15	measured	Ease of skin tanning (get very tanned)	snpnet	4130	AUROC=0.574 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001247	56	likely	18	23	15	measured	Ease of skin tanning (never tan, only burn)	snpnet	3159	AUROC=0.723 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001248	64	confident	26	23	15	measured	Gout	snpnet	880	AUROC=0.829 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001249	61	confident	23	23	15	measured	Gout (time-to-event)	snpnet	1796	AUROC=0.793 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001250	51	likely	13	23	15	measured	Calculus of kidney and ureter (time-to-event)	snpnet	341	AUROC=0.665 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001251	59	likely	21	23	15	measured	Other interstitial pulmonary diseases (time-to-event)	snpnet	57	AUROC=0.766 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001252	48	likely	10	23	15	measured	Hearing difficulty and deafness	snpnet	3731	AUROC=0.623 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001253	48	likely	10	23	15	measured	Hearing difficulty	snpnet	3098	AUROC=0.623 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001254	61	confident	23	23	15	measured	Dupuytren's contracture	snpnet	11	AUROC=0.789 (2 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001255	55	likely	17	23	15	measured	Otosclerosis (time-to-event)	snpnet	213	AUROC=0.712 (4 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001256	52	likely	14	23	15	measured	Gallstones	snpnet	876	AUROC=0.678 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001257	50	likely	12	23	15	measured	Childhood sunburn	snpnet	519	R²=0.0359 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001258	50	likely	12	23	15	measured	Radius fracture	snpnet	365	AUROC=0.649 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001259	46	likely	8	23	15	measured	Hayfever/allergic rhinitis	snpnet	349	AUROC=0.601 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001260	58	likely	20	23	15	measured	Angina	snpnet	2562	AUROC=0.747 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001261	58	likely	20	23	15	measured	Angina pectoris (time-to-event)	snpnet	2524	AUROC=0.749 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001262	63	confident	25	23	15	measured	Vascular/heart problems diagnosed by doctor Angina	snpnet	1852	AUROC=0.808 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001263	59	likely	21	23	15	measured	Atrial flutter	snpnet	2087	AUROC=0.764 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001264	49	likely	11	23	15	measured	Deep vein thrombosis	snpnet	839	AUROC=0.637 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001265	49	likely	11	23	15	measured	Deep vein thrombosis (leg)	snpnet	1530	AUROC=0.637 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001266	48	likely	10	23	15	measured	Deep vein thrombosis (diagnosed by doctor)	snpnet	1773	AUROC=0.631 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001267	57	likely	19	23	15	measured	Ankylosing spondylitis	snpnet	10	AUROC=0.743 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001268	58	likely	20	23	15	measured	Ankylosing spondylitis (time-to-event)	snpnet	10	AUROC=0.749 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001270	61	confident	23	23	15	measured	Multiple sclerosis	snpnet	41	AUROC=0.786 (4 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001271	62	confident	24	23	15	measured	Multiple sclerosis (time-to-event)	snpnet	36	AUROC=0.803 (4 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001272	56	likely	18	23	15	measured	Chronic renal failure (time-to-event)	snpnet	158	AUROC=0.730 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001273	61	confident	23	23	15	measured	Osteoporosis	snpnet	316	AUROC=0.790 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001274	62	confident	24	23	15	measured	Osteoporosis without pathological fracture (time-to-event)	snpnet	1270	AUROC=0.797 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001275	55	likely	17	23	15	measured	Other retinal disorders (time-to-event)	snpnet	6	AUROC=0.707 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001276	54	likely	16	23	15	measured	Retinal disorders in diseases classified elsewhere (time-to-event)	snpnet	185	AUROC=0.706 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001277	52	likely	14	23	15	measured	PE +/- DVT	snpnet	96	AUROC=0.675 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001278	49	likely	11	23	15	measured	previously: Blood clot in the leg (DVT) or lung	snpnet	551	AUROC=0.635 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001279	49	likely	11	23	15	measured	previously: Blood clot in the lung	snpnet	94	AUROC=0.639 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001280	52	likely	14	23	15	measured	PE (time-to-event)	snpnet	88	AUROC=0.676 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001281	53	likely	15	23	15	measured	Migraine	snpnet	25	AUROC=0.683 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001282	53	likely	15	23	15	measured	Migraine (time-to-event)	snpnet	329	AUROC=0.685 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001283	60	confident	22	23	15	measured	Allergic disease (hay fever, rhinitis or eczema)	snpnet	993	R²=0.1485 (15 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001284	47	likely	9	23	15	measured	Allergic disease (hay fever, allergic rhinitis, or eczema)	snpnet	6755	AUROC=0.611 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001285	48	likely	10	23	15	measured	Allergic disease (hay fever, rhinitis, or eczema) (diagnosed by doctor)	snpnet	7313	AUROC=0.620 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001286	45	likely	7	23	15	measured	Allergic disease (hay fever or allergic rhinitis) (diagnosed by doctor)	snpnet	466	AUROC=0.592 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001287	56	likely	18	23	15	measured	Psoriatic arthropathy	snpnet	36	AUROC=0.728 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001288	49	likely	11	23	15	measured	Inflammatory bowel disease	snpnet	195	AUROC=0.643 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001289	55	likely	17	23	15	measured	Thyroid cancer	snpnet	11	AUROC=0.715 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001290	56	likely	18	23	15	measured	Osteoarthritis	snpnet	579	AUROC=0.725 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001291	71	confident	33	23	15	measured	Prostate cancer	snpnet	948	AUROC=0.911 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001292	46	likely	8	23	15	measured	Family history of prostate cancer	snpnet	602	AUROC=0.606 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001293	49	likely	11	23	15	measured	Other diseases of liver (time-to-event)	snpnet	92	AUROC=0.632 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001294	55	likely	17	23	15	measured	Non-insulin-dependent diabetes (time-to-event)	snpnet	3496	AUROC=0.710 (7 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001295	53	likely	15	23	15	measured	Type 2 diabetes (T2D)	snpnet	385	AUROC=0.682 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001296	52	likely	14	23	15	measured	Insulin-dependent diabetes mellitus (time-to-event)	snpnet	356	AUROC=0.677 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001297	62	confident	24	23	15	measured	Type 1 diabetes (T1D)	snpnet	69	AUROC=0.797 (4 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001298	47	likely	9	23	15	measured	Obesity (time-to-event)	snpnet	9227	AUROC=0.614 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001299	64	confident	26	23	15	measured	Cervical cancer	snpnet	24	AUROC=0.819 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001300	60	confident	22	23	15	measured	Celiac disease or gluten sensitivity, diagnosed	snpnet	9	AUROC=0.775 (4 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001301	65	confident	27	23	15	measured	Malabsorption/coeliac disease	snpnet	428	AUROC=0.834 (4 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001302	63	confident	25	23	15	measured	Cataract	snpnet	1214	AUROC=0.815 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001303	62	confident	24	23	15	measured	Other cataract (time-to-event)	snpnet	480	AUROC=0.798 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001304	63	confident	25	23	15	measured	Melanoma (malignant)	snpnet	116	AUROC=0.818 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001305	51	likely	13	23	15	measured	Vitamin B12 deficiency induced anemia (time-to-event)	snpnet	121	AUROC=0.661 (4 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001306	51	likely	13	23	15	measured	Ulcerative colitis	snpnet	179	AUROC=0.662 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001307	50	likely	12	23	15	measured	Ulcerative colitis (time-to-event)	snpnet	809	AUROC=0.656 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001308	60	confident	22	23	15	measured	Sjogren's syndrome/sicca syndrome	snpnet	7	AUROC=0.772 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001309	53	likely	15	23	15	measured	Other rheumatoid arthritis (time-to-event)	snpnet	323	AUROC=0.687 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001310	53	likely	15	23	15	measured	Rheumatoid arthritis	snpnet	175	AUROC=0.689 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001311	60	confident	22	23	15	measured	Seropositive rheumatoid arthritis (time-to-event)	snpnet	3	AUROC=0.769 (4 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001312	54	likely	16	23	15	measured	Psoriasis	snpnet	204	AUROC=0.698 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001313	52	likely	14	23	15	measured	Psoriasis (time-to-event)	snpnet	578	AUROC=0.675 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001314	59	likely	21	23	15	measured	Acute myocardial infarction (time-to-event)	snpnet	1108	AUROC=0.761 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001315	60	confident	22	23	15	measured	Myocardial infarction	snpnet	1788	AUROC=0.769 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001316	60	confident	22	23	15	measured	Myocardial infarction (algorithmically-defined)	snpnet	1831	AUROC=0.769 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001317	64	confident	26	23	15	measured	Vascular/heart problems diagnosed by doctor Heart attack	snpnet	1030	AUROC=0.822 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001318	56	likely	18	23	15	measured	Disorders of lipoprotein metabolism and other lipidaemias (time-to-event)	snpnet	7845	AUROC=0.727 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001319	55	likely	17	23	15	measured	Other metabolic disorders (time-to-event)	snpnet	2	AUROC=0.710 (4 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001320	56	likely	18	23	15	measured	Hypertension	snpnet	13791	AUROC=0.731 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001321	58	likely	20	23	15	measured	Eye problems/disorders (Glaucoma)	snpnet	1103	AUROC=0.754 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001322	57	likely	19	23	15	measured	Glaucoma	snpnet	655	AUROC=0.733 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001323	56	likely	18	23	15	measured	Glaucoma (time-to-event)	snpnet	2066	AUROC=0.722 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001324	45	likely	7	23	15	measured	Family history of high blood pressure	snpnet	13862	AUROC=0.587 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001326	61	confident	23	23	15	measured	Emphysema	snpnet	42	AUROC=0.787 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001327	54	likely	16	23	15	measured	Diabetes	snpnet	4053	AUROC=0.696 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001328	45	likely	7	23	15	measured	Family history of diabetes	snpnet	2515	AUROC=0.583 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001329	54	likely	16	23	15	measured	Unspecified diabetes mellitus (time-to-event)	snpnet	2270	AUROC=0.705 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001330	51	likely	13	23	15	measured	Crohn's disease [regional enteritis] (time-to-event)	snpnet	220	AUROC=0.662 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001331	51	likely	13	23	15	measured	Crohn's disease	snpnet	257	AUROC=0.659 (4 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001332	59	likely	21	23	15	measured	Chronic obstructive pulmonary disease	snpnet	482	AUROC=0.758 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001333	55	likely	17	23	15	measured	Chronic obstructive pulmonary disease (algorithmically-defined)	snpnet	569	AUROC=0.711 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001334	58	likely	20	23	15	measured	Other chronic obstructive pulmonary disease (time-to-event)	snpnet	498	AUROC=0.756 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001335	56	likely	18	23	15	measured	Vascular/heart problems diagnosed by doctor High BP	snpnet	14076	AUROC=0.725 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001336	62	confident	24	23	15	measured	Breast cancer	snpnet	555	AUROC=0.806 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001337	44	likely	6	23	15	measured	Family history of breast cancer	snpnet	195	AUROC=0.579 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001338	70	confident	32	23	15	measured	Hyperplasia of prostate (time-to-event)	snpnet	1223	AUROC=0.899 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001339	59	likely	21	23	15	measured	Atrial fibrillation and flutter (time-to-event)	snpnet	2142	AUROC=0.764 (6 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001340	59	likely	21	23	15	measured	Atrial fibrillation	snpnet	2955	AUROC=0.762 (6 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001341	47	likely	9	23	15	measured	Asthma	snpnet	6430	AUROC=0.618 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001343	48	likely	10	23	15	measured	Asthma (algorithmically-defined)	snpnet	6425	AUROC=0.619 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS001344	50	likely	12	23	15	measured	Asthma (diagnosed by doctor)	snpnet	6139	AUROC=0.645 (5 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
